created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
2021-01-14,829127501276393475,jonathanbuckn13,@CarrollJackie99 @TOrynski I'd guess three days if it ties in with a covid test but ?,,London,guess days ties covid test,"['guess', 'days', 'ties', 'covid', 'test']","['guess', 'day', 'tie', 'covid', 'test']",guess day tie covid test,"[('guess', 'a'), ('days', 'n'), ('ties', 'n'), ('covid', 'v'), ('test', 'n')]",  guess day tie covid test,0.125,0.0,0.0,0,1,0
2021-01-14,618569706,suraia73,Covid-19...20 now 21 !,,London,covid,['covid'],['covid'],covid,"[('covid', 'n')]",  covid,0.0,0.0,0.0,0,0,0
2021-01-14,19311894,gabrielmilland,@gavindevine1234 I understand they also have Covid in Oadby too.,,London,understand covid oadby,"['understand', 'covid', 'oadby']","['understand', 'covid', 'oadby']",understand covid oadby,"[('understand', 'n'), ('covid', 'n'), ('oadby', 'n')]",  understand covid oadby,0.0,0.0,0.0,0,0,0
2021-01-14,829127501276393475,jonathanbuckn13,@MattGarrahan @FRANKADEMILLE Covid ?,,London,covid,['covid'],['covid'],covid,"[('covid', 'n')]",  covid,0.0,0.0,0.0,0,0,0
2021-01-14,25666245,philchike,Whether COVID-19 is a tipping point for climate action depends on what happens next  https://t.co/mX3JxWfCFW,,London,covid tipping point climate action depends,"['covid', 'tipping', 'point', 'climate', 'action', 'depends']","['covid', 'tipping', 'point', 'climate', 'action', 'depends']",covid tipping point climate action depends,"[('covid', 'n'), ('tipping', 'v'), ('point', 'n'), ('climate', 'n'), ('action', 'n'), ('depends', 'v')]",  covid tip point climate action depend,0.0,0.0,0.1,1,0,0
2021-01-14,313917656,lazyfrance,"In other news: this evening, France announces mass Covid testing at schools. 300,000 tests a week...",,London,news evening france announces mass covid testing schools tests week,"['news', 'evening', 'france', 'announces', 'mass', 'covid', 'testing', 'schools', 'tests', 'week']","['news', 'evening', 'france', 'announces', 'mass', 'covid', 'testing', 'school', 'test', 'week']",news evening france announces mass covid testing school test week,"[('news', 'n'), ('evening', 'v'), ('france', 'n'), ('announces', 'n'), ('mass', 'v'), ('covid', 'a'), ('testing', 'n'), ('schools', 'n'), ('tests', 'n'), ('week', 'n')]",  news even france announces mass covid testing school test week,0.125,0.0,0.0,0,1,0
2021-01-14,579226699,jamieaudsley,#Croydon - positive audit committee meeting tonight. Some key #risks facing @yourcroydon discussed = 1) staff capacity #Covid 2) response from MHCLG to loan request 3) S114 impact on raising capital 4) Brexit impact on markets 5) Debt &amp; borrowing,,London,croydon positive audit committee meeting tonight key risks facing discussed staff capacity covid response mhclg loan request impact raising capital brexit impact markets debt amp borrowing,"['croydon', 'positive', 'audit', 'committee', 'meeting', 'tonight', 'key', 'risks', 'facing', 'discussed', 'staff', 'capacity', 'covid', 'response', 'mhclg', 'loan', 'request', 'impact', 'raising', 'capital', 'brexit', 'impact', 'markets', 'debt', 'amp', 'borrowing']","['croydon', 'positive', 'audit', 'committee', 'meeting', 'tonight', 'key', 'risk', 'facing', 'discussed', 'staff', 'capacity', 'covid', 'response', 'mhclg', 'loan', 'request', 'impact', 'raising', 'capital', 'brexit', 'impact', 'market', 'debt', 'amp', 'borrowing']",croydon positive audit committee meeting tonight key risk facing discussed staff capacity covid response mhclg loan request impact raising capital brexit impact market debt amp borrowing,"[('croydon', 'n'), ('positive', 'a'), ('audit', 'n'), ('committee', 'n'), ('meeting', 'n'), ('tonight', 'v'), ('key', 'a'), ('risks', 'n'), ('facing', 'v'), ('discussed', 'a'), ('staff', 'n'), ('capacity', 'n'), ('covid', 'n'), ('response', 'n'), ('mhclg', 'n'), ('loan', 'n'), ('request', 'n'), ('impact', 'n'), ('raising', 'v'), ('capital', 'a'), ('brexit', 'a'), ('impact', 'n'), ('markets', 'n'), ('debt', 'n'), ('amp', None), ('borrowing', 'v')]",  croydon positive audit committee meeting tonight key risk face discussed staff capacity covid response mhclg loan request impact raise capital brexit impact market debt amp borrow,-0.125,0.0,0.11363636363636363,1,-1,0
2021-01-14,27316916,geordie_driver,"@StevieBloke @youngturk14 So far it’s taken 4 days to get out of the country. 30hrs at yard for paperwork, 2 days at customs, 2 Covid tests and countless wanks.",,London,days country hrs yard paperwork days customs covid tests countless wanks,"['days', 'country', 'hrs', 'yard', 'paperwork', 'days', 'customs', 'covid', 'tests', 'countless', 'wanks']","['day', 'country', 'hr', 'yard', 'paperwork', 'day', 'custom', 'covid', 'test', 'countless', 'wank']",day country hr yard paperwork day custom covid test countless wank,"[('days', 'n'), ('country', 'n'), ('hrs', 'v'), ('yard', 'r'), ('paperwork', 'a'), ('days', 'n'), ('customs', 'n'), ('covid', 'a'), ('tests', 'n'), ('countless', 'v'), ('wanks', 'n')]",  day country hrs yard paperwork day custom covid test countless wank,0.5,0.0,0.0,0,1,0
2021-01-14,228448007,macshona,"@TheVirtualPubQ1 47/50 Team Corona, we got the connection on the first question 👊 @hanbulley99 @Neilwigg @DaveyJ74 #jaysvirtualpubquiz",,London,team corona connection question oncoming fist jaysvirtualpubquiz,"['team', 'corona', 'connection', 'question', 'oncoming', 'fist', 'jaysvirtualpubquiz']","['team', 'corona', 'connection', 'question', 'oncoming', 'fist', 'jaysvirtualpubquiz']",team corona connection question oncoming fist jaysvirtualpubquiz,"[('team', 'n'), ('corona', 'n'), ('connection', 'n'), ('question', 'n'), ('oncoming', 'v'), ('fist', 'n'), ('jaysvirtualpubquiz', 'n')]",  team corona connection question oncoming fist jaysvirtualpubquiz,-0.25,0.0,0.0,0,-1,0
2021-01-14,2423688516,sferguk,"@TheDetermin8or Between lock down, covid 19, new extension and house reno I've just given up this year. I'll see what I see when I see it.",,London,lock covid extension house reno year,"['lock', 'covid', 'extension', 'house', 'reno', 'year']","['lock', 'covid', 'extension', 'house', 'reno', 'year']",lock covid extension house reno year,"[('lock', 'n'), ('covid', 'n'), ('extension', 'n'), ('house', 'n'), ('reno', 'v'), ('year', 'n')]",  lock covid extension house reno year,0.0,0.0,0.0,0,0,0
2021-01-14,19472966,mickeyhynes,Worrying about COVID safe celebrations in CONTACT sports might be somewhat redundant.,,London,worrying covid safe celebrations contact sports redundant,"['worrying', 'covid', 'safe', 'celebrations', 'contact', 'sports', 'redundant']","['worrying', 'covid', 'safe', 'celebration', 'contact', 'sport', 'redundant']",worrying covid safe celebration contact sport redundant,"[('worrying', 'v'), ('covid', 'n'), ('safe', 'a'), ('celebrations', 'n'), ('contact', 'a'), ('sports', 'n'), ('redundant', 'n')]",  worry covid safe celebration contact sport redundant,-0.25,0.0,0.15,1,-1,0
2021-01-14,972791514,cyrilokolie,"@sisquo_delgado Can’t be 2 weeks , he had Covid , think he came back to training just before the Newcastle game",,London,not weeks covid back training newcastle game,"['not', 'weeks', 'covid', 'back', 'training', 'newcastle', 'game']","['not', 'week', 'covid', 'back', 'training', 'newcastle', 'game']",not week covid back training newcastle game,"[('not', 'r'), ('weeks', 'n'), ('covid', 'v'), ('back', 'r'), ('training', 'v'), ('newcastle', 'a'), ('game', 'n')]",  not week covid back train newcastle game,-0.625,0.0,-0.2,-1,-1,0
2021-01-14,291671599,garageowns,". Suited &amp; Booted, Moorgate, London EC2 . Although it’s been ‘closing down’ for years, I think Covid finished it off.  . #plaguedaze #covid #closingdown #suitshop #cityoflondon #X100V #fujifilm #xseries #fujimag  https://t.co/SRLXjT1hoK","{'type': 'Point', 'coordinates': [51.5169788, -0.08905679999999999]}",London,suited amp booted morgate london closing years covid finished plaguedaze covid closingdown suitshop cityoflondon fujifilm xseries fujimag,"['suited', 'amp', 'booted', 'morgate', 'london', 'closing', 'years', 'covid', 'finished', 'plaguedaze', 'covid', 'closingdown', 'suitshop', 'cityoflondon', 'fujifilm', 'xseries', 'fujimag']","['suited', 'amp', 'booted', 'morgate', 'london', 'closing', 'year', 'covid', 'finished', 'plaguedaze', 'covid', 'closingdown', 'suitshop', 'cityoflondon', 'fujifilm', 'xseries', 'fujimag']",suited amp booted morgate london closing year covid finished plaguedaze covid closingdown suitshop cityoflondon fujifilm xseries fujimag,"[('suited', 'v'), ('amp', 'n'), ('booted', 'v'), ('morgate', 'a'), ('london', None), ('closing', 'v'), ('years', 'n'), ('covid', 'r'), ('finished', 'v'), ('plaguedaze', 'n'), ('covid', 'n'), ('closingdown', 'n'), ('suitshop', 'n'), ('cityoflondon', 'n'), ('fujifilm', 'n'), ('xseries', 'n'), ('fujimag', 'v')]",  suit amp boot morgate london close year covid finish plaguedaze covid closingdown suitshop cityoflondon fujifilm xseries fujimag,0.75,0.0,0.0,0,1,0
2021-01-14,349692612,drjsbashforth,Covid: Police must be vaccinated 'as a priority' to enforce law  https://t.co/AVI9SUDCox,,London,covid police vaccinated priority enforce law,"['covid', 'police', 'vaccinated', 'priority', 'enforce', 'law']","['covid', 'police', 'vaccinated', 'priority', 'enforce', 'law']",covid police vaccinated priority enforce law,"[('covid', 'a'), ('police', 'n'), ('vaccinated', 'v'), ('priority', 'n'), ('enforce', 'n'), ('law', 'n')]",  covid police vaccinate priority enforce law,-0.25,0.0,0.0,0,-1,0
2021-01-14,229597959,ian_banham,@JC_free82 @mrmarkdolan @talkRADIO Basically the “ former chief scientific advisor “ was about to talk about LONG COVID and as Mark interrupted him with other LONG illnesses he smirked as if he knew he had been caught out over the LONG COVID stories 🙄 it was great to watch !,,London,basically chief scientific advisor talk long covid mark interrupted long illnesses smirked knew caught long covid stories face roling eyes great watch,"['basically', 'chief', 'scientific', 'advisor', 'talk', 'long', 'covid', 'mark', 'interrupted', 'long', 'illnesses', 'smirked', 'knew', 'caught', 'long', 'covid', 'stories', 'face', 'roling', 'eyes', 'great', 'watch']","['basically', 'chief', 'scientific', 'advisor', 'talk', 'long', 'covid', 'mark', 'interrupted', 'long', 'illness', 'smirked', 'knew', 'caught', 'long', 'covid', 'story', 'face', 'roling', 'eye', 'great', 'watch']",basically chief scientific advisor talk long covid mark interrupted long illness smirked knew caught long covid story face roling eye great watch,"[('basically', 'r'), ('chief', 'a'), ('scientific', 'a'), ('advisor', 'n'), ('talk', 'n'), ('long', 'r'), ('covid', 'a'), ('mark', 'n'), ('interrupted', 'v'), ('long', 'a'), ('illnesses', 'n'), ('smirked', 'v'), ('knew', 'n'), ('caught', 'v'), ('long', 'r'), ('covid', 'a'), ('stories', 'n'), ('face', 'v'), ('roling', 'v'), ('eyes', 'n'), ('great', 'a'), ('watch', 'n')]",  basically chief scientific advisor talk long covid mark interrupt long illness smirk knew catch long covid story face roling eye great watch,0.625,0.0,0.1625,1,1,0
2021-01-14,2755008911,kharkiv06,@BBCNews @euronews @CNN Lebanon lockdown begins as covid infections reach daily high  https://t.co/uVPzl5aIfi,,London,lebanon lockdown begins covid infections reach daily high,"['lebanon', 'lockdown', 'begins', 'covid', 'infections', 'reach', 'daily', 'high']","['lebanon', 'lockdown', 'begin', 'covid', 'infection', 'reach', 'daily', 'high']",lebanon lockdown begin covid infection reach daily high,"[('lebanon', 'r'), ('lockdown', 'a'), ('begins', 'n'), ('covid', 'v'), ('infections', 'n'), ('reach', 'v'), ('daily', 'r'), ('high', 'a')]",  lebanon lockdown begin covid infection reach daily high,-0.5,0.0258,0.08,1,-1,0
2021-01-14,2209889287,chris_cph,"Over weight, over dramatic, over tired, over Covid",,London,weight dramatic tired covid,"['weight', 'dramatic', 'tired', 'covid']","['weight', 'dramatic', 'tired', 'covid']",weight dramatic tired covid,"[('weight', 'n'), ('dramatic', 'n'), ('tired', 'v'), ('covid', 'n')]",  weight dramatic tire covid,0.0,0.0,-0.4333333333333333,-1,0,0
2021-01-14,30518124,lulumr,@NadineDorries Not really a time to be crowing  about your COVID response.,,London,not time crowing covid response,"['not', 'time', 'crowing', 'covid', 'response']","['not', 'time', 'crowing', 'covid', 'response']",not time crowing covid response,"[('not', 'r'), ('time', 'n'), ('crowing', 'v'), ('covid', 'a'), ('response', 'n')]",  not time crow covid response,-0.25,0.0,0.0,0,-1,0
2021-01-14,902779728339361792,michael26645846,#hbar becomes a Covid stock. I’m back on AIM!  https://t.co/aw8Z2aLJuD,,London,hbar covid stock back aim,"['hbar', 'covid', 'stock', 'back', 'aim']","['hbar', 'covid', 'stock', 'back', 'aim']",hbar covid stock back aim,"[('hbar', 'n'), ('covid', 'n'), ('stock', 'n'), ('back', 'r'), ('aim', 'n')]",  hbar covid stock back aim,0.0,0.0,0.0,0,0,0
2021-01-14,1972501,eyebee,"This evening, @Katkimjac is making baby steps towards recovery from #COVID19",,London,evening making baby steps recovery covid,"['evening', 'making', 'baby', 'steps', 'recovery', 'covid']","['evening', 'making', 'baby', 'step', 'recovery', 'covid']",evening making baby step recovery covid,"[('evening', 'v'), ('making', 'v'), ('baby', 'a'), ('steps', 'n'), ('recovery', 'n'), ('covid', 'n')]",  even make baby step recovery covid,0.0,0.0,0.0,0,0,0
2021-01-14,53736895,mr_rolph,"Try again, @_CookieMonster_ has covid and I don’t, go figure",,London,covid not figure,"['covid', 'not', 'figure']","['covid', 'not', 'figure']",covid not figure,"[('covid', 'n'), ('not', 'r'), ('figure', 'n')]",  covid not figure,-0.625,0.0,0.0,0,-1,0
2021-01-14,115123902,britishheralduk,#Southampton striker Ings diagnosed with #COVID19  https://t.co/mP03EUsBdV,"{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",London,southampton striker ings diagnosed covid,"['southampton', 'striker', 'ings', 'diagnosed', 'covid']","['southampton', 'striker', 'ings', 'diagnosed', 'covid']",southampton striker ings diagnosed covid,"[('southampton', 'n'), ('striker', 'n'), ('ings', 'n'), ('diagnosed', 'v'), ('covid', 'n')]",  southampton striker ings diagnose covid,0.5,0.0,0.0,0,1,0
2021-01-14,1349298922250973185,mr_panos1,Just had my Covid jab #covid_vaccination  https://t.co/4g7DpvjbY6,,London,covid jab covid vacination,"['covid', 'jab', 'covid', 'vacination']","['covid', 'jab', 'covid', 'vacination']",covid jab covid vacination,"[('covid', 'n'), ('jab', 'n'), ('covid', 'n'), ('vacination', 'n')]",  covid jab covid vacination,0.25,0.0,0.0,0,1,0
2021-01-14,4002346276,djbrain1965,"@pritipatel @Conservatives If you are backing the Police, why aren't they being offered covid vaccinations yet?",,London,backing police not offered covid vaccinations,"['backing', 'police', 'not', 'offered', 'covid', 'vaccinations']","['backing', 'police', 'not', 'offered', 'covid', 'vaccination']",backing police not offered covid vaccination,"[('backing', 'v'), ('police', 'n'), ('not', 'r'), ('offered', 'v'), ('covid', 'n'), ('vaccinations', 'n')]",  back police not offer covid vaccination,-0.125,0.0,0.0,0,-1,0
2021-01-14,1115409722,muffy_harmar,@toryboypierce Most hospital patients are tested for Covid on a regular basis.,,London,hospital patients tested covid regular basis,"['hospital', 'patients', 'tested', 'covid', 'regular', 'basis']","['hospital', 'patient', 'tested', 'covid', 'regular', 'basis']",hospital patient tested covid regular basis,"[('hospital', 'n'), ('patients', 'n'), ('tested', 'v'), ('covid', 'a'), ('regular', 'a'), ('basis', 'n')]",  hospital patient test covid regular basis,0.75,0.0,0.0,0,1,0
2021-01-14,1689992226,wallydex,@Join_ZOE @timspector Zoe Covid ap,,London,zoe covid,"['zoe', 'covid']","['zoe', 'covid']",zoe covid,"[('zoe', 'n'), ('covid', 'n')]",  zoe covid,0.0,0.0,0.0,0,0,0
2021-01-14,2589591865,canddbeth,"Our reporter @AleksPhillips1 is at the first community pharmacy in London to start offering COVID jabs today, reporting for @ChemistDruggist. Find out all the latest on this thread 👇",,London,reporter community pharmacy london start offering covid jabs today reporting find latest thread backhand index pointing,"['reporter', 'community', 'pharmacy', 'london', 'start', 'offering', 'covid', 'jabs', 'today', 'reporting', 'find', 'latest', 'thread', 'backhand', 'index', 'pointing']","['reporter', 'community', 'pharmacy', 'london', 'start', 'offering', 'covid', 'jab', 'today', 'reporting', 'find', 'latest', 'thread', 'backhand', 'index', 'pointing']",reporter community pharmacy london start offering covid jab today reporting find latest thread backhand index pointing,"[('reporter', 'n'), ('community', 'n'), ('pharmacy', 'n'), ('london', 'a'), ('start', 'a'), ('offering', 'n'), ('covid', 'n'), ('jabs', 'n'), ('today', 'n'), ('reporting', 'v'), ('find', 'v'), ('latest', 'a'), ('thread', 'n'), ('backhand', 'n'), ('index', 'n'), ('pointing', 'v')]",  reporter community pharmacy london start offering covid jab today report find late thread backhand index point,0.375,0.0,-0.3,-1,1,0
2021-01-14,259789948,ol_vision,It's Covid times and M Huncho wasn't wearing his mask...  https://t.co/HUcWo4n5pA,,London,covid times huncho not wearing mask,"['covid', 'times', 'huncho', 'not', 'wearing', 'mask']","['covid', 'time', 'huncho', 'not', 'wearing', 'mask']",covid time huncho not wearing mask,"[('covid', 'n'), ('times', 'n'), ('huncho', 'v'), ('not', 'r'), ('wearing', 'v'), ('mask', 'n')]",  covid time huncho not wear mask,-0.875,0.0,0.0,0,-1,0
2021-01-14,78664769,kushlasbysanaer,If Covid was a cartoon.......  https://t.co/07vvDrzyCS,,London,covid cartoon,"['covid', 'cartoon']","['covid', 'cartoon']",covid cartoon,"[('covid', 'n'), ('cartoon', 'n')]",  covid cartoon,0.0,0.0,0.0,0,0,0
2021-01-14,14332493,bsmart,@timjames16 @NeilDotObrien That may be true. But that statistic fails to acknowledge that different countries have different mortality rates from Covid. The aging demographic profile of the UK means our Covid mortality rate is about 1.5%.,,London,true statistic fails acknowledge countries mortality rates covid aging demographic profile means covid mortality rate,"['true', 'statistic', 'fails', 'acknowledge', 'countries', 'mortality', 'rates', 'covid', 'aging', 'demographic', 'profile', 'means', 'covid', 'mortality', 'rate']","['true', 'statistic', 'fails', 'acknowledge', 'country', 'mortality', 'rate', 'covid', 'aging', 'demographic', 'profile', 'mean', 'covid', 'mortality', 'rate']",true statistic fails acknowledge country mortality rate covid aging demographic profile mean covid mortality rate,"[('true', 'a'), ('statistic', 'n'), ('fails', 'n'), ('acknowledge', 'v'), ('countries', 'n'), ('mortality', 'n'), ('rates', 'n'), ('covid', 'v'), ('aging', 'v'), ('demographic', 'a'), ('profile', 'n'), ('means', 'v'), ('covid', 'a'), ('mortality', 'n'), ('rate', 'n')]",  true statistic fails acknowledge country mortality rate covid age demographic profile mean covid mortality rate,0.5,0.0,-0.15416666666666667,-1,1,0
2021-01-14,153704076,tosin_taiwo,"Had my second Dose of my Covid 19 vaccine .  Click my bio link to see the video  . So a lot has been said about the side effects of the vaccine . Click to see what happened to me ! @ London, Unιted Kingdom  https://t.co/ehaOnHRBo7","{'type': 'Point', 'coordinates': [51.47496745, -0.07939436]}",London,dose covid vaccine click bio link video lot side effects vaccine click happened london ted kingdom,"['dose', 'covid', 'vaccine', 'click', 'bio', 'link', 'video', 'lot', 'side', 'effects', 'vaccine', 'click', 'happened', 'london', 'ted', 'kingdom']","['dose', 'covid', 'vaccine', 'click', 'bio', 'link', 'video', 'lot', 'side', 'effect', 'vaccine', 'click', 'happened', 'london', 'ted', 'kingdom']",dose covid vaccine click bio link video lot side effect vaccine click happened london ted kingdom,"[('dose', 'a'), ('covid', 'n'), ('vaccine', 'n'), ('click', 'n'), ('bio', 'n'), ('link', 'v'), ('video', 'n'), ('lot', 'n'), ('side', 'n'), ('effects', 'n'), ('vaccine', 'v'), ('click', 'n'), ('happened', 'v'), ('london', 'r'), ('ted', 'a'), ('kingdom', 'n')]",  dose covid vaccine click bio link video lot side effect vaccine click happen london ted kingdom,0.0,0.0,0.0,0,0,0
2021-01-14,81340695,pocrev,#SimonSays what personal and professional attributes will become dominant in a post Covid workplace?,,London,simonsays personal professional attributes dominant post covid workplace,"['simonsays', 'personal', 'professional', 'attributes', 'dominant', 'post', 'covid', 'workplace']","['simonsays', 'personal', 'professional', 'attribute', 'dominant', 'post', 'covid', 'workplace']",simonsays personal professional attribute dominant post covid workplace,"[('simonsays', 'n'), ('personal', 'a'), ('professional', 'a'), ('attributes', 'n'), ('dominant', 'a'), ('post', 'n'), ('covid', 'n'), ('workplace', 'n')]",  simonsays personal professional attribute dominant post covid workplace,0.0,0.0,0.05,1,0,0
2021-01-14,3023249458,peckham65grant,@fact_covid @7nestingwrens London has a younger population,,London,london younger population,"['london', 'younger', 'population']","['london', 'younger', 'population']",london younger population,"[('london', 'r'), ('younger', 'a'), ('population', 'n')]",  london young population,0.0,0.0,0.1,1,0,0
2021-01-14,22472880,maryellenfield,@luciemorrismarr @BorisJohnson They just won’t listen. They’re always going on about the Australian points system and the non existant EU/Aus trade deal but have learnt nothing from Covid control in Australia,,London,not listen australian points system non existant aus trade deal learnt covid control australia,"['not', 'listen', 'australian', 'points', 'system', 'non', 'existant', 'aus', 'trade', 'deal', 'learnt', 'covid', 'control', 'australia']","['not', 'listen', 'australian', 'point', 'system', 'non', 'existant', 'au', 'trade', 'deal', 'learnt', 'covid', 'control', 'australia']",not listen australian point system non existant au trade deal learnt covid control australia,"[('not', 'r'), ('listen', 'v'), ('australian', 'a'), ('points', 'n'), ('system', 'n'), ('non', 'a'), ('existant', 'a'), ('aus', 'n'), ('trade', 'n'), ('deal', 'n'), ('learnt', 'v'), ('covid', 'n'), ('control', 'n'), ('australia', 'v')]",  not listen australian point system non existant au trade deal learn covid control australia,-0.75,0.0,0.0,0,-1,0
2021-01-14,222418521,annastewartcnn,Covid infection shown to provide as much immunity as vaccines  https://t.co/WfAQDbW8cJ,,London,covid infection shown provide immunity vaccines,"['covid', 'infection', 'shown', 'provide', 'immunity', 'vaccines']","['covid', 'infection', 'shown', 'provide', 'immunity', 'vaccine']",covid infection shown provide immunity vaccine,"[('covid', 'a'), ('infection', 'n'), ('shown', 'v'), ('provide', 'v'), ('immunity', 'n'), ('vaccines', 'n')]",  covid infection show provide immunity vaccine,-0.125,0.0,0.0,0,-1,0
2021-01-14,1004500991721594880,amjidmir4,"""WHO team arrives in Wuhan to investigate the origins of COVID-19""   https://t.co/XEDeurakhc",,London,team arrives wuhan investigate origins covid,"['team', 'arrives', 'wuhan', 'investigate', 'origins', 'covid']","['team', 'arrives', 'wuhan', 'investigate', 'origin', 'covid']",team arrives wuhan investigate origin covid,"[('team', 'n'), ('arrives', 'v'), ('wuhan', 'a'), ('investigate', 'n'), ('origins', 'n'), ('covid', 'v')]",  team arrive wuhan investigate origin covid,0.0,0.0,0.0,0,0,0
2021-01-14,21753463,huskymannia,Start my #COVID19 vaccination #volunteering next week. Gets me out the house couple days a week at least,,London,start covid vaccination volunteering week house couple days week,"['start', 'covid', 'vaccination', 'volunteering', 'week', 'house', 'couple', 'days', 'week']","['start', 'covid', 'vaccination', 'volunteering', 'week', 'house', 'couple', 'day', 'week']",start covid vaccination volunteering week house couple day week,"[('start', 'n'), ('covid', 'n'), ('vaccination', 'n'), ('volunteering', 'v'), ('week', 'n'), ('house', 'n'), ('couple', 'n'), ('days', 'n'), ('week', 'n')]",  start covid vaccination volunteer week house couple day week,0.0,0.0,0.0,0,0,0
2021-01-14,115123902,britishheralduk,"Research says COVID-19 infection provides some #immunity, but infection can still spread  https://t.co/vs5NYTtyKL","{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",London,research covid infection immunity infection spread,"['research', 'covid', 'infection', 'immunity', 'infection', 'spread']","['research', 'covid', 'infection', 'immunity', 'infection', 'spread']",research covid infection immunity infection spread,"[('research', 'n'), ('covid', 'n'), ('infection', 'n'), ('immunity', 'n'), ('infection', 'n'), ('spread', 'n')]",  research covid infection immunity infection spread,-0.125,0.0,0.0,0,-1,0
2021-01-14,24647535,blessbabe,💪🏼💉✅ #nhs #nationalheathservice #nhsworker #covid19 #covid19vacccine cine #covid19vaccination #nhscovidvaccinationcentre @ St Thomas' Hospital  https://t.co/AicOTL3ABP,"{'type': 'Point', 'coordinates': [51.4994692, -0.11871545]}",London,flexed biceps medium light skin tone syringe check mark buton nhs nationalheathservice nhsworker covid covid vacine cine covid vacination nhscovidvacinationcentre thomas hospital,"['flexed', 'biceps', 'medium', 'light', 'skin', 'tone', 'syringe', 'check', 'mark', 'buton', 'nhs', 'nationalheathservice', 'nhsworker', 'covid', 'covid', 'vacine', 'cine', 'covid', 'vacination', 'nhscovidvacinationcentre', 'thomas', 'hospital']","['flexed', 'biceps', 'medium', 'light', 'skin', 'tone', 'syringe', 'check', 'mark', 'buton', 'nh', 'nationalheathservice', 'nhsworker', 'covid', 'covid', 'vacine', 'cine', 'covid', 'vacination', 'nhscovidvacinationcentre', 'thomas', 'hospital']",flexed biceps medium light skin tone syringe check mark buton nh nationalheathservice nhsworker covid covid vacine cine covid vacination nhscovidvacinationcentre thomas hospital,"[('flexed', 'a'), ('biceps', 'n'), ('medium', 'n'), ('light', 'a'), ('skin', 'n'), ('tone', 'n'), ('syringe', 'n'), ('check', 'n'), ('mark', 'n'), ('buton', 'n'), ('nhs', None), ('nationalheathservice', 'a'), ('nhsworker', 'n'), ('covid', 'n'), ('covid', 'n'), ('vacine', 'n'), ('cine', 'n'), ('covid', 'n'), ('vacination', 'n'), ('nhscovidvacinationcentre', None), ('thomas', 'n'), ('hospital', 'n')]",  flexed biceps medium light skin tone syringe check mark buton nhs nationalheathservice nhsworker covid covid vacine cine covid vacination nhscovidvacinationcentre thomas hospital,-0.125,0.0,0.4,1,-1,0
2021-01-14,191852684,timjudah1,"@BirthGauge There are a lot of opportunities in Germany above all, although of course Covid has disrupted normal immigration trends for now. However Germany, Austria etc suspended travel bans to import people for medical and social care and harvest at beginning of pandemic.",,London,lot opportunities germany covid disrupted normal immigration trends germany austria suspended travel bans import people medical social care harvest beginning pandemic,"['lot', 'opportunities', 'germany', 'covid', 'disrupted', 'normal', 'immigration', 'trends', 'germany', 'austria', 'suspended', 'travel', 'bans', 'import', 'people', 'medical', 'social', 'care', 'harvest', 'beginning', 'pandemic']","['lot', 'opportunity', 'germany', 'covid', 'disrupted', 'normal', 'immigration', 'trend', 'germany', 'austria', 'suspended', 'travel', 'ban', 'import', 'people', 'medical', 'social', 'care', 'harvest', 'beginning', 'pandemic']",lot opportunity germany covid disrupted normal immigration trend germany austria suspended travel ban import people medical social care harvest beginning pandemic,"[('lot', 'n'), ('opportunities', 'n'), ('germany', 'v'), ('covid', 'r'), ('disrupted', 'v'), ('normal', 'a'), ('immigration', 'n'), ('trends', 'n'), ('germany', 'a'), ('austria', 'n'), ('suspended', 'v'), ('travel', 'n'), ('bans', 'n'), ('import', 'v'), ('people', 'n'), ('medical', 'a'), ('social', 'a'), ('care', 'n'), ('harvest', 'a'), ('beginning', 'v'), ('pandemic', 'a')]",  lot opportunity germany covid disrupt normal immigration trend germany austria suspend travel ban import people medical social care harvest begin pandemic,-0.625,0.0258,0.06111111111111111,1,-1,0
2021-01-14,317806870,nubiblue,@feeFahifofum Its like corona don't matter,,London,corona not matter,"['corona', 'not', 'matter']","['corona', 'not', 'matter']",corona not matter,"[('corona', 'n'), ('not', 'r'), ('matter', 'n')]",  corona not matter,-0.75,-0.0191,0.0,0,-1,0
2021-01-14,492432499,stcrad,@Sapper1801 Meant covid is a pussy,,London,meant covid pussy,"['meant', 'covid', 'pussy']","['meant', 'covid', 'pussy']",meant covid pussy,"[('meant', 'n'), ('covid', 'n'), ('pussy', 'n')]",  meant covid pussy,-0.125,0.0,0.0,0,-1,0
